From Date,To Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,Temp,RH,WS,WD,SR,BP,VWS,TOT-RF,RF,CH4,Xylene,AT
26-10-2020 00:00,27-10-2020 00:00,30.62,NaN,4.46,0.9,5.37,17.2,1.68,11.66,0,NaN,NaN,NaN,30.1,79.43,0.14,137.23,104.57,767.33,0.87,0,0,NaN,NaN,NaN
27-10-2020 00:00,28-10-2020 00:00,46.58,NaN,4.49,0.88,5.38,17.84,2.02,11.59,0,NaN,NaN,NaN,30.47,68.95,0.11,150.84,147.2,766.64,0.87,0,0,NaN,NaN,NaN
28-10-2020 00:00,29-10-2020 00:00,38.85,NaN,4.51,0.88,5.4,17.55,1.92,11.58,0,NaN,NaN,NaN,30.48,72.85,0.09,170.62,139.46,766.87,0.83,0,0,NaN,NaN,NaN
29-10-2020 00:00,30-10-2020 00:00,41.41,NaN,4.53,0.91,5.44,17.56,1.77,11.63,0.16,NaN,NaN,NaN,30.1,75.59,0.1,189,145.84,767.23,0.85,0,0,NaN,NaN,NaN
30-10-2020 00:00,31-10-2020 00:00,39.17,NaN,4.57,0.89,5.46,17.37,1.76,11.61,1.33,NaN,NaN,NaN,30.38,73.54,0.13,160.04,152.19,767.17,0.86,0,0,NaN,NaN,NaN
31-10-2020 00:00,1/11/2020 0:00,38.37,NaN,4.6,0.91,5.51,17.4,2.04,11.62,1.78,NaN,NaN,NaN,29.76,68.22,0.09,151.9,157.34,767.18,0.87,0,0,NaN,NaN,NaN
1/11/2020 0:00,2/11/2020 0:00,35.05,NaN,4.62,0.92,5.55,17.61,1.99,11.56,1.52,NaN,NaN,NaN,29.57,64.89,0.09,157.3,137.11,767.89,0.86,0,0,NaN,NaN,NaN
2/11/2020 0:00,3/11/2020 0:00,43.06,NaN,4.63,0.91,5.54,17.8,2.17,11.62,2.02,NaN,NaN,NaN,30.57,70.58,0.09,182.63,112.54,768.17,0.86,0,0,NaN,NaN,NaN
3/11/2020 0:00,4/11/2020 0:00,48.63,NaN,4.63,0.92,5.55,17.71,2.01,11.62,1.71,NaN,NaN,NaN,30.74,67.68,0.09,165.77,122.46,768.17,0.85,0,0,NaN,NaN,NaN
4/11/2020 0:00,5/11/2020 0:00,46.46,NaN,4.65,0.93,5.58,17.76,2.17,11.61,2.02,NaN,NaN,NaN,30.6,64.79,0.09,216.15,117.63,767.85,0.8,0,0,NaN,NaN,NaN
5/11/2020 0:00,6/11/2020 0:00,47.03,NaN,4.66,0.93,5.59,17.32,2.23,11.55,2.22,NaN,NaN,NaN,30.28,60.71,0.21,155.15,111.98,768.07,0.86,0,0,NaN,NaN,NaN
6/11/2020 0:00,7/11/2020 0:00,39.65,NaN,4.7,0.94,5.65,16.92,2.07,11.45,1.5,NaN,NaN,NaN,30.08,52.8,0.36,173.55,133.05,769.3,0.84,0,0,NaN,NaN,NaN
7/11/2020 0:00,8/11/2020 0:00,44.69,NaN,4.72,0.92,5.65,16.68,2.12,11.5,1.91,NaN,NaN,NaN,29.78,61.3,0.24,154.2,129.79,769.76,0.85,0,0,NaN,NaN,NaN
8/11/2020 0:00,9/11/2020 0:00,41.91,NaN,4.72,0.93,5.65,16.47,2.08,11.49,1.54,NaN,NaN,NaN,30.63,57.08,0.36,192.4,126.21,769.5,0.87,0,0,NaN,NaN,NaN
9/11/2020 0:00,10/11/2020 0:00,46.59,NaN,4.75,0.93,5.69,16.94,2.22,11.45,1.9,NaN,NaN,NaN,30.32,54.63,0.24,175.27,122.08,769.17,0.83,0,0,NaN,NaN,NaN
10/11/2020 0:00,11/11/2020 0:00,47.52,NaN,4.77,0.94,5.72,16.44,2.25,11.41,2.12,NaN,NaN,NaN,29.14,55.54,0.14,165.14,131.91,767.49,0.81,0,0,NaN,NaN,NaN
11/11/2020 0:00,12/11/2020 0:00,60.2,NaN,4.82,0.96,5.78,15.52,2.18,11.29,1.89,NaN,NaN,NaN,28.62,49.24,0.37,185.21,121.58,767.9,0.81,0,0,NaN,NaN,NaN
12/11/2020 0:00,13-11-2020 00:00,51.28,NaN,4.87,0.95,5.82,15.76,1.95,11.28,1.64,NaN,NaN,NaN,28.42,49.16,0.09,158.78,126.84,768.83,0.83,0,0,NaN,NaN,NaN
13-11-2020 00:00,14-11-2020 00:00,43.55,NaN,4.87,0.94,5.82,16.69,2.3,11.33,2.09,NaN,NaN,NaN,28.81,62.53,0.09,113.06,129.12,767.94,0.84,0,0,NaN,NaN,NaN
14-11-2020 00:00,15-11-2020 00:00,43.95,NaN,4.81,0.94,5.75,16.61,2.23,11.32,2.15,NaN,NaN,NaN,30.01,67.53,0.13,173.61,108.35,766.79,0.86,0,0,NaN,NaN,NaN
15-11-2020 00:00,16-11-2020 00:00,56.65,NaN,4.81,0.95,5.76,16.6,2.01,11.33,1.27,NaN,NaN,NaN,30.18,71.89,0.13,123.13,121.67,766.92,0.81,0,0,NaN,NaN,NaN
16-11-2020 00:00,17-11-2020 00:00,52.51,NaN,4.87,0.95,5.82,16.27,1.96,11.36,1.18,NaN,NaN,NaN,30.68,68.42,0.15,147.38,124.39,767.29,0.84,0,0,NaN,NaN,NaN
17-11-2020 00:00,18-11-2020 00:00,62.85,NaN,4.95,0.96,5.91,16.31,2.1,11.38,1.6,NaN,NaN,NaN,30.57,68.53,0.13,138.03,109.5,766.32,0.85,0,0,NaN,NaN,NaN
18-11-2020 00:00,19-11-2020 00:00,67.01,NaN,4.98,0.97,5.95,15.96,1.88,11.34,1.8,NaN,NaN,NaN,30.27,70.38,0.12,152.28,105.55,766.24,0.84,0,0,NaN,NaN,NaN
19-11-2020 00:00,20-11-2020 00:00,39.3,NaN,5.07,0.98,6.06,15.38,1.4,11.2,1.4,NaN,NaN,NaN,29.55,68.68,0.09,129.94,100.42,766.39,0.86,0,0,NaN,NaN,NaN
20-11-2020 00:00,21-11-2020 00:00,34.19,NaN,5.11,0.98,6.1,15.31,1.43,11.18,1.28,NaN,NaN,NaN,29.07,63.55,0.1,154.12,99.22,767.63,0.86,0,0,NaN,NaN,NaN
21-11-2020 00:00,22-11-2020 00:00,35.3,NaN,5.1,0.98,6.09,15.82,1.52,11.21,1.28,NaN,NaN,NaN,28.48,68.95,0.1,160.44,115.28,768.14,0.88,0,0,NaN,NaN,NaN
22-11-2020 00:00,23-11-2020 00:00,29.58,NaN,5.13,1.01,6.14,15.35,1.43,11.2,1.2,NaN,NaN,NaN,28.25,72.65,0.09,116.45,111.14,768.5,0.87,0,0,NaN,NaN,NaN
23-11-2020 00:00,24-11-2020 00:00,18.55,NaN,5.17,1,6.18,15.76,1.61,11.13,1.26,NaN,NaN,NaN,28.55,63.15,0.09,116.87,123.32,768.84,0.86,0,0,NaN,NaN,NaN
24-11-2020 00:00,25-11-2020 00:00,18.94,NaN,5.17,1,6.17,15.47,1.45,11.15,1.12,NaN,NaN,NaN,27.92,63.84,0.09,113.01,104.94,767.63,0.86,0,0,NaN,NaN,NaN
25-11-2020 00:00,26-11-2020 00:00,20.22,NaN,5.15,1,6.16,15.91,1.7,11.17,2.3,NaN,NaN,NaN,28.28,67.09,0.1,85.54,89.62,767.04,0.88,0,0,NaN,NaN,NaN
26-11-2020 00:00,27-11-2020 00:00,20.63,NaN,5.12,0.99,6.11,15.49,1.69,11.17,1.95,NaN,NaN,NaN,28.49,65.75,0.09,122.29,99.43,767.62,0.85,0,0,NaN,NaN,NaN
27-11-2020 00:00,28-11-2020 00:00,9.7,NaN,5.21,1.02,6.24,15,1.61,11.09,1.03,NaN,NaN,NaN,29.22,50.21,0.18,174.08,112.09,768.86,0.86,0,0,NaN,NaN,NaN
28-11-2020 00:00,29-11-2020 00:00,8.09,NaN,5.25,1.02,6.27,14.07,1.51,11.12,0.43,NaN,NaN,NaN,29.1,53.99,0.16,114.98,89.99,769.12,0.87,0,0,NaN,NaN,NaN
29-11-2020 00:00,30-11-2020 00:00,3.94,NaN,5.2,1.02,6.22,14.7,1.52,11.17,1.22,NaN,NaN,NaN,29.88,62.59,0.18,206.29,121.92,768.97,0.89,0,0,NaN,NaN,NaN
30-11-2020 00:00,1/12/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
1/12/2020 0:00,2/12/2020 0:00,NaN,NaN,5.07,0.97,6.06,15.79,1.5,11.37,1.07,NaN,NaN,NaN,31.5,66.74,0.1,100.3,93.72,768.55,0.89,0,0,NaN,NaN,NaN
2/12/2020 0:00,3/12/2020 0:00,NaN,NaN,5.1,0.99,6.1,15.96,1.56,11.35,1.22,NaN,NaN,NaN,29.48,70.71,0.12,117.28,92.73,768.23,0.89,0,0,NaN,NaN,NaN
3/12/2020 0:00,4/12/2020 0:00,NaN,NaN,5.12,0.98,6.11,15.4,1.63,11.23,1.46,NaN,NaN,NaN,29.05,60.5,0.14,122.48,94.99,767.86,0.88,0,0,NaN,NaN,NaN
4/12/2020 0:00,5/12/2020 0:00,NaN,NaN,5.15,0.99,6.14,15.53,1.75,11.18,1.61,NaN,NaN,NaN,28.2,59.52,0.1,181.45,108.19,767.21,0.87,0,0,NaN,NaN,NaN
5/12/2020 0:00,6/12/2020 0:00,12.11,NaN,5.19,0.98,6.18,16.06,1.99,11.26,2.28,NaN,NaN,NaN,28.09,60.49,0.1,131.32,106.19,767.45,0.89,0,0,NaN,NaN,NaN
6/12/2020 0:00,7/12/2020 0:00,11.52,NaN,5.32,1.01,6.34,14.97,1.69,11.24,1.14,NaN,NaN,NaN,27.98,53.19,0.1,196.57,109.45,768.16,0.89,0,0,NaN,NaN,NaN
7/12/2020 0:00,8/12/2020 0:00,13.11,NaN,5.32,1.04,6.37,15.15,1.82,11.22,1.4,NaN,NaN,NaN,28.57,52.08,0.18,148.65,104.64,769.3,0.89,0,0,NaN,NaN,NaN
8/12/2020 0:00,9/12/2020 0:00,9.91,NaN,5.31,1.03,6.34,15.63,1.91,11.27,1.72,NaN,NaN,NaN,28.49,56.52,0.17,164.32,100.65,769.3,0.89,0,0,NaN,NaN,NaN
9/12/2020 0:00,10/12/2020 0:00,10.44,NaN,5.32,1.02,6.35,15.69,1.9,11.25,1.84,NaN,NaN,NaN,29.27,59.42,0.1,172.28,86.04,768.13,0.88,0,0,NaN,NaN,NaN
10/12/2020 0:00,11/12/2020 0:00,16.77,NaN,4.89,0.94,5.83,16.4,1.62,11.12,1.69,NaN,NaN,NaN,29.79,67.81,0.12,167.61,88.98,767.62,0.88,0,0,NaN,NaN,NaN
11/12/2020 0:00,12/12/2020 0:00,98.31,NaN,4.64,0.87,5.51,16.43,1.61,11.02,1.32,NaN,NaN,NaN,27.38,77.69,0.1,140.64,58.79,768.69,0.88,0,0,NaN,NaN,NaN
12/12/2020 0:00,13-12-2020 00:00,35.53,NaN,NaN,NaN,NaN,16.96,1.59,10.94,1.17,NaN,NaN,NaN,27.29,79.45,0.1,126.99,58.06,768.06,0.89,0,0,NaN,NaN,NaN
13-12-2020 00:00,14-12-2020 00:00,NaN,NaN,NaN,NaN,NaN,16.92,1.59,10.95,0.92,NaN,NaN,NaN,26.69,76.66,0.15,137.26,47.85,767.7,0.89,0,0,NaN,NaN,NaN
14-12-2020 00:00,15-12-2020 00:00,NaN,NaN,NaN,NaN,NaN,16.13,1.62,10.97,0.59,NaN,NaN,NaN,25.44,89.65,0.17,128.37,67.88,768.35,0.89,0,0,NaN,NaN,NaN
15-12-2020 00:00,16-12-2020 00:00,80.47,NaN,4.6,0.89,5.49,16.24,1.59,10.98,0.82,NaN,NaN,NaN,26.54,84.61,0.14,112.9,101.44,768.98,0.9,0,0,NaN,NaN,NaN
16-12-2020 00:00,17-12-2020 00:00,NaN,NaN,4.63,0.9,5.54,16.69,1.61,10.96,1.09,NaN,NaN,NaN,26.91,83.06,0.1,145.36,118.21,769.59,0.9,0,0,NaN,NaN,NaN
17-12-2020 00:00,18-12-2020 00:00,21.98,NaN,4.66,0.89,5.56,16.79,1.64,11,0.85,NaN,NaN,NaN,29.12,75.41,0.14,134.35,150.47,769.63,0.9,0,0,NaN,NaN,NaN
18-12-2020 00:00,19-12-2020 00:00,14.31,NaN,4.72,0.91,5.63,16.51,1.77,10.95,1.45,NaN,NaN,NaN,27.65,76.71,0.12,150.82,104.94,769.49,0.91,0,0,NaN,NaN,NaN
19-12-2020 00:00,20-12-2020 00:00,12.51,NaN,4.74,0.9,5.65,16.52,1.9,10.88,1.47,NaN,NaN,NaN,28.34,63.38,0.24,138.56,102.18,769.58,0.9,0,0,NaN,NaN,NaN
20-12-2020 00:00,21-12-2020 00:00,11.87,NaN,4.76,0.94,5.7,15.87,1.71,10.85,1.13,NaN,NaN,NaN,27.56,59.72,0.15,124.41,109.33,770.13,0.9,0,0,NaN,NaN,NaN
21-12-2020 00:00,22-12-2020 00:00,9.73,NaN,4.8,0.94,5.74,15.58,1.7,10.81,0.96,NaN,NaN,NaN,27.33,56.09,0.3,149.04,104.17,769.33,0.91,0,0,NaN,NaN,NaN
22-12-2020 00:00,23-12-2020 00:00,19.67,90.76,4.7,0.91,5.62,15.26,1.81,10.69,1.43,NaN,NaN,NaN,26.31,57.45,0.25,120.71,104.85,768.55,0.9,0,0,NaN,NaN,NaN
23-12-2020 00:00,24-12-2020 00:00,7.66,NaN,4.82,0.94,5.76,16.2,2.14,10.84,2.24,NaN,NaN,NaN,25.81,61.18,0.1,92.56,139.35,767.71,0.9,0,0,NaN,NaN,NaN
24-12-2020 00:00,25-12-2020 00:00,25.86,NaN,4.67,0.92,5.6,17.04,1.68,10.66,0.78,NaN,NaN,NaN,28.56,58.59,0.1,70.79,157.91,766.68,0.92,0,0,NaN,NaN,NaN
25-12-2020 00:00,26-12-2020 00:00,10.47,NaN,4.92,0.96,5.89,15.26,2.01,10.87,1.74,NaN,NaN,NaN,27.84,65.69,0.1,151.08,106.17,767.25,0.9,0,0,NaN,NaN,NaN
26-12-2020 00:00,27-12-2020 00:00,12.25,54.36,4.94,0.95,5.9,15.36,2.05,10.9,1.83,NaN,NaN,NaN,28.46,64.69,0.14,194.07,105.58,768.29,0.9,0,0,NaN,NaN,NaN
27-12-2020 00:00,28-12-2020 00:00,11.79,49.61,5.04,0.99,6.03,14.8,1.81,10.99,1.28,NaN,NaN,NaN,27.2,71.12,0.15,109.28,95.25,768.52,0.89,0,0,NaN,NaN,NaN
28-12-2020 00:00,29-12-2020 00:00,6.28,52.02,5.05,0.97,6.02,14.54,1.63,10.89,0.61,NaN,NaN,NaN,24.81,57.23,0.22,66.03,116.04,768.55,0.91,0,0,NaN,NaN,NaN
29-12-2020 00:00,30-12-2020 00:00,10.56,51.5,4.97,0.96,5.94,14.71,1.75,10.8,1,NaN,NaN,NaN,23.97,63.37,0.13,139.2,111.76,767.8,0.9,0,0,NaN,NaN,NaN
30-12-2020 00:00,31-12-2020 00:00,11.9,50.81,4.89,0.93,5.82,14.98,1.88,10.78,1.4,NaN,NaN,NaN,24.72,71.52,0.1,142.62,94.02,767.79,0.88,0,0,NaN,NaN,NaN
31-12-2020 00:00,1/1/2021 0:00,11.79,50.03,4.82,0.94,5.76,15.8,2.06,10.77,1.89,NaN,NaN,NaN,27.01,69.22,0.14,97.68,96.74,767.73,0.9,0,0,NaN,NaN,NaN
1/1/2021 0:00,2/1/2021 0:00,11.3,50.48,4.82,0.92,5.74,16.02,2.04,10.77,1.68,NaN,NaN,NaN,27.91,73.28,0.1,129.34,90.79,767.76,0.89,0,0,NaN,NaN,NaN
2/1/2021 0:00,3/1/2021 0:00,10.6,49.99,4.82,0.92,5.74,15.59,1.82,10.79,1.19,NaN,NaN,NaN,26.85,78.24,0.15,106.99,84.23,768.44,0.89,0,0,NaN,NaN,NaN
3/1/2021 0:00,4/1/2021 0:00,10.02,52.41,4.86,0.94,5.81,15.65,1.78,10.76,0.91,NaN,NaN,NaN,25.44,72.22,0.14,131.5,89.15,767.28,0.89,0,0,NaN,NaN,NaN
4/1/2021 0:00,5/1/2021 0:00,11.23,50.45,4.91,0.96,5.87,15.3,1.85,10.77,1.02,NaN,NaN,NaN,25.63,69.67,0.1,123.75,74.33,767.26,0.87,0,0,NaN,NaN,NaN
5/1/2021 0:00,6/1/2021 0:00,11.96,49.75,4.9,0.95,5.85,14.88,1.76,10.73,0.59,NaN,NaN,NaN,25.59,67.74,0.24,100.36,95.96,768.18,0.89,0,0,NaN,NaN,NaN
6/1/2021 0:00,7/1/2021 0:00,11.1,50.39,4.93,0.94,5.87,15.1,1.87,10.73,1.15,NaN,NaN,NaN,25.42,68.09,0.18,97.06,96.97,767.65,0.89,0,0,NaN,NaN,NaN
7/1/2021 0:00,8/1/2021 0:00,12.64,50.92,4.88,0.93,5.82,15.2,1.9,10.71,1.41,NaN,NaN,NaN,26.55,69.34,0.1,124.38,82.97,766.02,0.87,0,0,NaN,NaN,NaN
8/1/2021 0:00,9/1/2021 0:00,11.56,49.66,4.85,0.94,5.79,15.52,2.04,10.79,1.66,NaN,NaN,NaN,27.01,82.28,0.1,153.88,62.62,765.73,0.9,0,0,NaN,NaN,NaN
9/1/2021 0:00,10/1/2021 0:00,NaN,50,4.89,0.93,5.82,15.54,1.91,10.82,1.28,NaN,NaN,NaN,27.3,82.85,0.1,80.29,92.11,766.36,0.89,0,0,NaN,NaN,NaN
10/1/2021 0:00,11/1/2021 0:00,NaN,50,4.89,0.94,5.83,15.58,1.95,10.83,1.2,NaN,NaN,NaN,28.61,79.38,0.15,133.76,101.22,766.67,0.89,0,0,NaN,NaN,NaN
11/1/2021 0:00,12/1/2021 0:00,NaN,50,4.87,0.92,5.8,15.41,1.99,10.77,1.13,NaN,NaN,NaN,28.89,78.56,0.1,102.13,103.33,767.27,0.87,0,0,NaN,NaN,NaN
12/1/2021 0:00,13-01-2021 00:00,NaN,50,4.88,0.94,5.82,15.37,2.05,10.76,1.23,NaN,NaN,NaN,29.13,75.26,0.15,90.76,108.28,767.84,0.89,0,0,NaN,NaN,NaN
13-01-2021 00:00,14-01-2021 00:00,NaN,50,4.9,0.93,5.83,15.76,1.95,10.77,0.79,NaN,NaN,NaN,28.39,71.54,0.13,50.24,100.8,767.57,0.88,0,0,NaN,NaN,NaN
14-01-2021 00:00,15-01-2021 00:00,NaN,50,4.93,0.96,5.89,15.47,1.89,10.77,0.7,NaN,NaN,NaN,27.18,70.2,0.1,97.95,111.14,767.37,0.88,0,0,NaN,NaN,NaN
15-01-2021 00:00,16-01-2021 00:00,8.12,71.58,5.11,0.98,6.1,15.01,1.72,10.87,0.08,NaN,NaN,NaN,25.92,73.73,0.09,86.13,110.78,766.73,0.86,0,0,NaN,NaN,NaN
16-01-2021 00:00,17-01-2021 00:00,8.61,50.89,5.28,1,6.28,14.5,1.9,11.01,0.48,NaN,NaN,NaN,25.61,67.09,0.12,110.08,117.5,766.16,0.88,0,0,NaN,NaN,NaN
17-01-2021 00:00,18-01-2021 00:00,11.87,50.1,5.29,0.99,6.28,15.07,2.03,11.04,0.67,NaN,NaN,NaN,26.24,70.56,0.1,89.14,119.1,766.56,0.88,0,0,NaN,NaN,NaN
18-01-2021 00:00,19-01-2021 00:00,8.83,50.02,5.29,1,6.29,14.92,1.77,11.01,0.03,NaN,NaN,NaN,26.91,71.19,0.11,109.28,113.76,767.65,0.89,0,0,NaN,NaN,NaN
19-01-2021 00:00,20-01-2021 00:00,11.27,49.96,5.3,1.02,6.32,14.71,2.06,10.96,0.76,NaN,NaN,NaN,27.32,65.8,0.1,129.81,119.41,767.62,0.88,0,0,NaN,NaN,NaN
20-01-2021 00:00,21-01-2021 00:00,9.65,49.81,5.31,1.01,6.33,14.97,2.19,10.99,1,NaN,NaN,NaN,27.16,62.67,0.16,55.85,121.14,768.65,0.89,0,0,NaN,NaN,NaN
21-01-2021 00:00,22-01-2021 00:00,12.27,49.9,5.32,1.04,6.37,14.15,1.87,10.96,0.43,NaN,NaN,NaN,25.98,61.31,0.11,63.93,130.62,768.47,0.89,0,0,NaN,NaN,NaN
22-01-2021 00:00,23-01-2021 00:00,10.28,50.62,5.32,1,6.33,14.39,1.99,11.02,0.8,NaN,NaN,NaN,25.74,70.53,0.14,144.99,120.67,768.01,0.87,0,0,NaN,NaN,NaN
23-01-2021 00:00,24-01-2021 00:00,10.35,49.6,5.32,1.02,6.34,14.7,2.1,11.01,0.91,NaN,NaN,NaN,26.98,67.5,0.12,175.75,132.43,767.85,0.89,0,0,NaN,NaN,NaN
24-01-2021 00:00,25-01-2021 00:00,9.12,50.1,5.33,1.01,6.34,14.14,1.94,11.01,0.36,NaN,NaN,NaN,27.32,64.39,0.23,54.6,172.39,768.92,0.9,0,0,NaN,NaN,NaN
25-01-2021 00:00,26-01-2021 00:00,11.21,49.8,5.34,1.02,6.37,13.98,1.98,10.93,0.61,NaN,NaN,NaN,24.88,63.47,0.37,105.93,123.75,769.29,0.88,0,0,NaN,NaN,NaN
26-01-2021 00:00,27-01-2021 00:00,9.92,50.03,5.34,1.02,6.36,14.05,1.95,10.91,0.54,NaN,NaN,NaN,24.4,69.11,0.24,98.83,127.41,768.81,0.89,0,0,NaN,NaN,NaN
27-01-2021 00:00,28-01-2021 00:00,10.13,49.87,5.34,1.02,6.37,13.97,2.17,10.93,0.87,NaN,NaN,NaN,24.02,71.45,0.11,74.62,130.57,768.62,0.89,0,0,NaN,NaN,NaN
28-01-2021 00:00,29-01-2021 00:00,9.55,49.7,5.35,1.02,6.37,14.17,2.2,10.94,1.02,NaN,NaN,NaN,24.07,72.39,0.13,130.81,121.99,768.79,0.87,0,0,NaN,NaN,NaN
29-01-2021 00:00,30-01-2021 00:00,11.47,49.96,5.37,1.02,6.39,14.46,2.28,10.92,1.12,NaN,NaN,NaN,24.43,70.92,0.1,162.45,125.4,769.46,0.9,0,0,NaN,NaN,NaN
30-01-2021 00:00,31-01-2021 00:00,10.14,50.01,5.39,1.03,6.42,14.09,2.26,10.89,0.97,NaN,NaN,NaN,25.82,63.84,0.21,79.06,128.54,769.07,0.91,0,0,NaN,NaN,NaN
31-01-2021 00:00,1/2/2021 0:00,10.98,49.69,5.4,1.03,6.43,14.63,2.64,10.87,1.29,NaN,NaN,NaN,25.79,61.75,0.32,78.65,123.69,769.04,0.89,0,0,NaN,NaN,NaN
1/2/2021 0:00,2/2/2021 0:00,10.03,49.95,5.41,1.02,6.43,14.17,2.23,10.96,0.61,NaN,NaN,NaN,27.58,62.61,0.2,106.29,115.29,770.09,0.88,0,0,NaN,NaN,NaN
2/2/2021 0:00,3/2/2021 0:00,9.6,49.91,5.4,1.03,6.44,14.06,2.18,10.98,0.59,NaN,NaN,NaN,29.13,54.71,0.32,125.67,125.63,770.12,0.87,0,0,NaN,NaN,NaN
3/2/2021 0:00,4/2/2021 0:00,10.87,50.03,5.41,1.03,6.45,14.21,2.32,10.95,0.94,NaN,NaN,NaN,28.1,57.57,0.23,195.32,126.19,769.81,0.88,0,0,NaN,NaN,NaN
4/2/2021 0:00,5/2/2021 0:00,11.46,50.08,5.42,1.02,6.45,14.39,2.4,10.99,0.93,NaN,NaN,NaN,26.94,61.79,0.12,117.15,119.72,769.55,0.87,0,0,NaN,NaN,NaN
5/2/2021 0:00,6/2/2021 0:00,11.31,50,5.41,1.03,6.45,13.97,2.02,10.98,0.21,NaN,NaN,NaN,26.64,60.51,0.35,75.43,122.34,769.32,0.87,0,0,NaN,NaN,NaN
6/2/2021 0:00,7/2/2021 0:00,11.5,50.15,5.42,1.02,6.44,13.93,2.12,10.92,0.8,NaN,NaN,NaN,27.15,48.6,0.33,150.57,126.64,768.75,0.88,0,0,NaN,NaN,NaN
7/2/2021 0:00,8/2/2021 0:00,9.76,49.77,5.43,1.02,6.46,13.15,2.02,10.84,0.09,NaN,NaN,NaN,28.8,40,0.51,170.14,132.76,769.15,0.86,0,0,NaN,NaN,NaN
8/2/2021 0:00,9/2/2021 0:00,9.53,50.15,5.4,1.03,6.43,13.17,2.2,10.78,0.54,NaN,NaN,NaN,28.3,41.9,0.39,144.94,141.13,769.49,0.88,0,0,NaN,NaN,NaN
9/2/2021 0:00,10/2/2021 0:00,10.73,50.02,5.39,1.03,6.43,13.72,2.2,10.78,0.7,NaN,NaN,NaN,27.71,47.46,0.23,123.33,147.85,768.69,0.85,0,0,NaN,NaN,NaN
10/2/2021 0:00,11/2/2021 0:00,12.53,50.07,5.42,1.03,6.45,14.67,2.85,10.94,1.55,NaN,NaN,NaN,26.55,61.11,0.1,126.5,133.83,767.85,0.88,0,0,NaN,NaN,NaN
11/2/2021 0:00,12/2/2021 0:00,12.51,50.32,5.4,1.03,6.44,14.56,2.78,10.94,1.46,NaN,NaN,NaN,26.9,65.53,0.1,119.28,127.12,766.9,0.88,0,0,NaN,NaN,NaN
12/2/2021 0:00,13-02-2021 00:00,10.83,49.79,5.43,1.03,6.46,14.7,2.55,11.01,1.11,NaN,NaN,NaN,26.81,68.5,0.09,109.93,120.72,767.53,0.86,0,0,NaN,NaN,NaN
13-02-2021 00:00,14-02-2021 00:00,10.52,49.7,5.44,1.03,6.47,13.82,2.2,10.97,0.43,NaN,NaN,NaN,26.86,62.66,0.1,191.04,123.57,768.64,0.88,0,0,NaN,NaN,NaN
14-02-2021 00:00,15-02-2021 00:00,8.35,50.05,5.45,1.01,6.47,14.11,1.99,11.01,0,NaN,NaN,NaN,26.93,72.27,0.12,96.42,121.58,768.87,0.87,0,0,NaN,NaN,NaN
15-02-2021 00:00,16-02-2021 00:00,9.49,50.94,5.43,1.03,6.48,14.42,1.97,11,0,NaN,NaN,NaN,26.61,72.35,0.1,151.71,162.69,768.73,0.91,0,0,NaN,NaN,NaN
16-02-2021 00:00,17-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
17-02-2021 00:00,18-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
18-02-2021 00:00,19-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
19-02-2021 00:00,20-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
20-02-2021 00:00,21-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
21-02-2021 00:00,22-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
22-02-2021 00:00,23-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
23-02-2021 00:00,24-02-2021 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
24-02-2021 00:00,25-02-2021 00:00,NaN,NaN,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
